clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,primera_vista,ultima_vista,veces_visto,dias_publicado,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,tiene_geo,dist_centro_km,zona_geo,densidad_1km,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoup:283324-616,inmoup,283324,616,https://inmoup.com.ar/283324-inmoandes-sas/inmuebles/616/ficha/departamentos-en-alquiler-en-patricias-mendocinas-1245-ciudad-de-mendoza-mendoza-argentina,2026-09-08,2026-08-21 10:18:11,2026-09-07,2026-09-08,2,1,700000.0,ARS,6542.056074766355,107.0,107.0,4.0,2.0,1.0,,Alquiler,Bueno,2026.0,Capital,Mendoza,"Patricias Mendocinas, 1245, Ciudad de Mendoza, Mendoza, Argentina",-32.888,-68.843,True,0.4065573186824012,3.0,389.0,Garage/Cochera,0.0,False,False,False,,False,,INMOANDES SAS,Inmobiliaria,False,False,,"Century21 Inmoandes SAS ofrece el alquiler de Departamento en el corazón de Mendoza. Ubicado en calle Patricias Mendocinas, a media cuadra de Plaza Independencia y Peatonal

La propiedad se distribuye de la siguiente manera:

- 2 Dormitorios con placares (1 con vestidor)
- Cocina con lavadero
- Baño completo con bañadera
- Living comedor amplio
- Despensa con estantes para guardado 
- Pisos de parquet
- Muy luminoso con vistas de la ciudad
- Split frío/calor

Expensas aprox: $ 80.000 

REQUISITOS DE INGRESO

INQUILINO: Demostrar ingresos (Pago de monotributo, bono de sueldo, etc)
GARANTIAS: 1 Garante propietario y 2 con Bono de Sueldo
CONTRATO por 1 ó 2 años.
AUMENTO trimestral por índice IPC

Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria.
Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas.
Venta sujeta a la obtención del COTI por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura.
 Las reservas se toman exclusivamente en la inmobiliaria con el matriculado C.C.P.I.M. 2042 / CCIMP 2026",
inmoup:283324-610,inmoup,283324,610,https://inmoup.com.ar/283324-inmoandes-sas/inmuebles/610/ficha/departamentos-en-alquiler-en-25-de-mayo-56-general-san-martin-mendoza-argentina,2026-09-08,2026-08-12 13:03:15,2026-09-07,2026-09-08,2,1,430000.0,ARS,8269.23076923077,52.0,52.0,2.0,1.0,1.0,,Alquiler,Bueno,2026.0,San Martin,Mendoza,"25 de Mayo, 56, General San Martín, Mendoza, Argentina",-34.587,-68.143,True,199.48866012448775,-1.0,0.0,Sin Cochera,0.0,False,False,False,,True,,INMOANDES SAS,Inmobiliaria,False,False,,"Se Alquila/ Vende Departamento de 2 ambientes en el Edificio Libertador, ubicado sobre calle 25 de Mayo 56, en pleno centro de San Martín, Mendoza.

Cada unidad cuenta con aproximadamente 55 m², ambientes amplios y balcón. Ideal para vivienda permanente, alquiler temporario o como inversión — la posibilidad de adquirir ambas unidades permite además unificarlas o destinarlas a renta conjunta.

Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por Martillero Matriculado Colegiado Monica Saez Mat. 2026 y/o Norberto Ferrer Mat. 2042 (C.C.P.I.M)

Cada Oficina es de Propiedad y Operación Independiente.",
inmoup:2825-967,inmoup,2825,967,https://inmoup.com.ar/2825-gigli-estudio-inmobiliario/inmuebles/967/ficha/departamentos-en-alquiler-en-alem-1225,2026-09-08,2026-08-31 14:30:33,2026-09-07,2026-09-08,2,1,800000.0,ARS,11428.57142857143,70.0,80.0,,2.0,1.0,,Alquiler,Bueno,,Godoy Cruz,Mendoza,Alem 1225,-32.941827,-68.83576,True,5.75082034750679,5.0,25.0,Garage/Cochera,,,,True,60000.0,False,,Gigli Estudio Inmobiliario,Inmobiliaria,False,False,,"Alquiler Departamento cuadras calle Sarmiento, complejo privado ingreso por portón automático, adyacente líneas de transporte publico, negocios varios. Living comedor amplio con salida a patio. Dos dormitorios con placares, cocina/lavandería. Baño completo con ante baño. Cochera dentro de complejo cubierta. Contrato 24 meses, ajustes cuatrimestrales, índice ICL (índice contratos de locación)",
inmoup:2636-635,inmoup,2636,635,https://inmoup.com.ar/2636-inmobiliaria-mendoza/inmuebles/635/ficha/departamentos-en-alquiler-en-gainza-2740,2026-09-08,2026-07-31 10:14:03,2026-09-07,2026-09-08,2,1,600000.0,ARS,10000.0,60.0,65.0,3.0,2.0,2.0,,Alquiler,Excelente,,Capital,Mendoza,GAINZA 2740,-32.870594,-68.879705,True,3.882317050431168,0.0,64.0,Cochera Pasante,,,False,True,50000.0,False,Si,INMOBILIARIA MENDOZA,Inmobiliaria,False,False,,"INMOBILIARIA MENDOZA alquila Departamento frente al Barrio Dalvian, atrás del Paseo Las Lomas. Cuenta con 2 Dormitorios con placares y splits de aire frío calor, 2 baños completos (uno en suite) living comedor con la cocina integrada con una mesada desayunador. Cochera para un vehículo.",
inmoup:2618-880,inmoup,2618,880,https://inmoup.com.ar/2618-inmobiliaria-romanazzi/inmuebles/880/ficha/departamentos-en-alquiler-en-j-y-m-clark-479,2026-09-08,2026-08-12 10:05:35,2026-09-07,2026-09-08,2,1,800.0,USD,14.035087719298245,57.0,80.0,,1.0,1.0,,Alquiler,Excelente,,Capital,Mendoza,J. y M. Clark 479,-32.89495010395565,-68.85844721653291,True,1.2678248805041192,3.0,209.0,Garage/Cochera,,True,,True,70000.0,False,,Inmobiliaria Romanazzi,Inmobiliaria,False,False,,"INMOBILIARIA ROMANAZZI ALQUILA

En el corazón de la Quinta Sección de Mendoza, se encuentra este hermoso departamento a estrenar en alquiler en la exclusiva Torre Allegra. Con una superficie cubierta de 57 m², este luminoso y moderno departamento en el quinto piso cuenta con una orientación sur-oeste que brinda una excelente iluminación natural.

El departamento se compone de un amplio estar comedor, una cocina equipada, un espacioso dormitorio con un gran placard, un baño completo con antebaño y un balcón para disfrutar de las vistas. Entre sus comodidades, se destaca la calefacción central por losa radiante, 2 equipos de aire acondicionado frío/calor, cerradura eléctrica en la puerta principal, aberturas con doble vidrio, cochera propia y baulera.

El edificio Torre Allegra ofrece excelentes espacios comunes y amenities para sus residentes, como una terraza con piscina y churrasquera, salón de usos múltiples, estacionamiento de bicicletas, modernos ascensores digitales y cámaras de vigilancia en vivo las 24 horas para garantizar seguridad y tranquilidad.

Además, este departamento abona unas expensas muy económicas de $70.000 aproximadamente, a tener en cuenta no se aceptan mascotas en el complejo.

¡No pierdas la oportunidad de vivir en este exclusivo departamento en la mejor ubicación de Mendoza! Contáctanos para más información y agendar una visita.

✅ INCREMENTO ANUAL 15%

📑 REQUISITOS:

🚩SOLICITANTE:
✔ Los ingresos deben ser comprobables

🚩GARANTÍA:
✔ Opción 1: Un garante con propiedad en la Provincia de Mendoza y un garante con recibo de sueldo
✔ Opción 2: Tres garantes con recibo de sueldo
✔ Opción 3: garante con propiedad o recibo de sueldo y seguro de caución.

💲 Costos para ingresar:
- Alquiler
- Depósito de Garantía
- Honorarios
- Certificación de firmas

ROMANAZZI INMOBILIARIA
Leónidas Aguirre N° 95 - Quinta Sección - Ciudad
inmobiliariaromanazzi@hotmail.com
WWW.INMOROMANAZZI.COM.AR",
inmoup:2618-879,inmoup,2618,879,https://inmoup.com.ar/2618-inmobiliaria-romanazzi/inmuebles/879/ficha/departamentos-en-alquiler-en-alpatacal-1614,2026-09-08,2026-08-07 10:15:42,2026-09-07,2026-09-08,2,1,430000.0,ARS,10750.0,40.0,40.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,40.0,Capital,Mendoza,Alpatacal 1614,-32.88151249999999,-68.8566775232788,True,1.44850390812849,0.0,121.0,Sin Cochera,,,,True,130000.0,True,,Inmobiliaria Romanazzi,Inmobiliaria,False,False,,"INMOBILIARIA ROMANAZZI ALQUILA

Inmobiliaria Romanazzi tiene el placer de ofrecer en alquiler un excelente departamento ubicado en calle Alpatacal N° 1614, Ciudad, Mendoza. Este departamento se encuentra en primer piso por escaleras, cuenta con un amplio living comedor comedor, cocina con lavandería, un dormitorio con placard, y un baño completo.

Con un buen estado de conservación, este departamento de 40 metros cuadrados cubiertos es ideal para quienes buscan comodidad y funcionalidad.

En cuanto a las características adicionales, este departamento tiene expensas muy económicas de $10.000. Terraza con tender de uso exclusivo.
Se alquila con heladera y lavarropas.

No pierdas la oportunidad de vivir en este hermoso departamento en Ciudad. ¡Contáctanos para más información y para coordinar una visita!

Valor $430.000

✅ INCREMENTO CUATRIMESTRAL ÍNDICE ICL

📑 REQUISITOS:

🚩SOLICITANTE:
✔ Los ingresos deben ser comprobables

🚩GARANTÍA:
✔ Opción 1: Un garante con propiedad en la Provincia de Mendoza y un garante con recibo de sueldo
✔ Opción 2: Tres garantes con recibo de sueldo
✔ Opción 3: garante con propiedad o recibo de sueldo y seguro de caución.

💲 Costos para ingresar:
- Alquiler
- Depósito de Garantía
- Honorarios
- Certificación de firmas

ROMANAZZI INMOBILIARIA
Leónidas Aguirre N° 95 - Quinta Sección - Ciudad
inmobiliariaromanazzi@hotmail.com
WWW.INMOROMANAZZI.COM.AR",
inmoup:2600-850,inmoup,2600,850,https://inmoup.com.ar/2600-aconcagua-propiedades/inmuebles/850/ficha/departamentos-en-alquiler-en-batalla-de-maipu,2026-09-08,2026-08-12 00:00:00,2026-09-07,2026-09-08,2,1,420000.0,ARS,7000.0,60.0,65.0,3.0,0.0,1.0,,Alquiler,,15.0,Maipu,Mendoza,Batalla de Maipú,-32.95605766503548,-68.78312587738039,True,9.320640895300135,1.0,14.0,Sin Cochera,,,,,,,,ACONCAGUA Propiedades,Inmobiliaria,False,True,,"Alquiler de Departamento 2 Dormitorios en Bº 8 Plan Agua y Energía, Maipú 
 
 

Departamento en alquiler ubicado en Bº 8 Plan Agua y Energía, Gral. Gutiérrez, sobre calle Batalla de Maipú. Se encuentra en planta alta y ofrece ambientes funcionales para una cómoda vida diaria.

Características principales

- Superficie cubierta: 60 m²

- Superficie total: 65 m²

- 2 dormitorios sin placard

- 1 baño

- Cocina comedor

- Termotanque

- Balcón

- Rejas

- Sin cochera

- Todos los servicios

No se admiten mascotas

VALOR PUBLICADO + EXPENSAS
 
 
 
 XINTEL (INA-INA-185)",
inmoup:253991-281,inmoup,253991,281,https://inmoup.com.ar/253991-bloque-inmobiliario/inmuebles/281/ficha/departamentos-en-alquiler-en-maipu-157-villa-marini-godoy-cruz,2026-09-08,2026-09-01 12:51:26,2026-09-07,2026-09-08,2,1,600000.0,ARS,8571.42857142857,70.0,70.0,,2.0,1.0,,Alquiler,Muy Bueno,46.0,Godoy Cruz,Mendoza,"Maipú 157 Villa Marini, Godoy Cruz",-32.9115734,-68.847203,True,2.313607491256562,3.0,163.0,Sin Cochera,,,,True,65000.0,False,,Bloque Inmobiliario,Inmobiliaria,False,False,,"Departamento dos dormitorios, sin cochera, en calle Maipú entre Alte Brow y Roque Sáez Peña de Godoy Cruz, metros Mc Donald, con excelente conectividad urbana
(Metro- Tranvía / Colectivos, Bici Sendas)., Gimnasios, Supermercados, Hospitales, Farmacias, Colegios, universidades. Zona Bombal Sur.
La propiedad cuenta con ingreso a través de espacios verdes de uso común y está integrada por: Living-Comedor con Estufa tiro balanceado, ventilador de techo con pisos parquet. Cocina: con Calefón, Cocina c/ Horno, Mesada de aluminio con doble bacha bajo mesada. cajones, grifería doble comando y alacenas y una Mesa plegable, Bacha en lavandería y alacena de dos puertas. Baño Completo y Dos Dormitorios con pisos parquet, Placares con puertas corredizas completo y pequeño escritorio.
En Bloque Inmobiliario Estamos para darte esa mano que necesitas llámanos
Gastos & Requisitos:
Alquiler $ 600.000 (Aumento Cuatrimestral ICL)
Depósito $ 600.000 (Pago en dos veces)
Honorarios Inmobiliarios $ 380.000.
Certificación de firmas: $ 50.000 c/u (Mínimo 3) o Seguro de Curación
Dos a tres Garantes con Bono de Sueldo e ingresos de quien alquile.
Gracias por elegirnos!!!",
inmoup:286008-4,inmoup,286008,4,https://inmoup.com.ar/286008-eugeniamassiatgmail-com/inmuebles/4/ficha/departamentos-en-alquiler-en-17-de-octubre-y-lincoln,2026-09-08,2026-08-23 12:04:18,2026-09-07,2026-09-08,2,1,600000.0,ARS,6666.666666666667,90.0,90.0,,3.0,1.0,,Alquiler,Muy Bueno,15.0,Las Heras,Mendoza,17 de Octubre y Lincoln,-32.857605387410274,-68.84998389411594,True,3.71169568201976,0.0,32.0,Garage,,False,False,True,20000.0,True,Si,eugeniamassi@gmail.com,Inmobiliaria,False,False,,"Muy lindo departamento está ubicado en el tranquilo y buscado Barrio Parque Norte de Las Heras. Zona ideal para vivir, con excelente conectividad y cercanía a colegios, polideportivos, transporte público y a pocos minutos del centro en auto.

Características:

Living comedor amplio con cocina integrada
3 dormitorios con placard
Baño completo con antebaño
Balcón con espacio de lavandería
Cochera
El departamento se encuentra en un primer piso por escalera.

El departamento se encuentra en muy buen estado, listo para habitar. Ideal para familias que buscan comodidad, tranquilidad y buena ubicación.

Entorno residencial, seguro y con todos los servicios cercanos.
El depósito en garantía se puede financiar hasta 3 pagos

Consúltanos para más información o coordinar una visita.",
inmoup:258214-85,inmoup,258214,85,https://inmoup.com.ar/258214-cipra-inmobiliaria/inmuebles/85/ficha/departamentos-en-alquiler-en-gabrielli-3193,2026-09-08,2026-08-21 16:30:59,2026-09-07,2026-09-08,2,1,750000.0,ARS,17441.86046511628,43.0,43.0,,1.0,1.0,,Alquiler,Excelente,,Maipu,Mendoza,gabrielli 3193,-32.94362340000001,-68.8047571,True,7.0126641372835055,1.0,11.0,Garage/Cochera,,True,,True,80000.0,True,,CIPRA INMOBILIARIA,Inmobiliaria,False,False,,"La unidad cuenta con:
-cocina
-living comedor con balcón
-baño
-1 dormitorio amplio con excelente ingreso de luz natural.
El inmueble dispone de cochera cubierta para 1 vehículo.
El edificio ofrece excelentes amenities para uso común que incluyen
-pileta
-terraza con parrilla
-SUM
-ascensor.
El entorno residencial es muy tranquilo y familiar, con accesos directos a avenidas principales, paradas de transporte público cercanas, variedad de comercios de barrio y espacios verdes para recreación.

Departamento eléctrico. Por mes se paga el alquiler + expensas $80.000 + impuesto de luz + impuesto municipal.
No se entrega con cocina.

Para el ingreso: titular con ingresos demostrables + dos garantes
Mes de alquiler + mes de depósito + mes de honorarios.",
inmoup:271290-1052,inmoup,271290,1052,https://inmoup.com.ar/271290-avitax-propiedades/inmuebles/1052/ficha/departamentos-en-alquiler-en-santiago-del-estero-420,2026-09-08,2026-07-14 10:01:18,2026-09-07,2026-09-08,2,1,720000.0,ARS,16000.0,45.0,45.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,10.0,Godoy Cruz,Mendoza,Santiago del Estero 420,-32.902773658988934,-68.85247899762268,True,1.470207302066038,3.0,192.0,Garage,,True,,True,130000.0,False,,AVITAX PROPIEDADES,Inmobiliaria,False,True,,"ALQUILER DEPARTAMENTO CON COCHERA EN EDIFICIO LA RECOVA, GODOY CRUZ MENDOZA

AVITAX propiedades presenta en ALQUILER DEPARTAMENTO DE 1 HABITACIÓN CON COCHERA,
El edificio cuenta con:
Seguridad 24hs
Portón automático
SUM con vajilla y servicio de limpieza
Piscina en terraza
Gimnasio
Ascensores

El departamento cuenta con cocina integrada al estar-comedor.
Antebaño y baño completo
Habitación con placar
Balcón con frente a calle Moreno
Calefacción por losa radiante
Cochera

El edificio se encuentra estratégicamente ubicado, a pasos del metrotranvía, ciclovía y comercios. Además en la entrada cuenta con diferentes locales, de bebidas, café, ropa, entre otros.

PARA MAYOR INFORMACIÓN CONTACTARSE A LOS TELÉFONOS DEL ANUNCIO.",
inmoup:270705-3,inmoup,270705,3,https://inmoup.com.ar/270705-dueno-directo/inmuebles/3/ficha/departamentos-en-alquiler-en-juan-gregorio-torres-1733,2026-09-08,2026-08-26 16:25:01,2026-09-07,2026-09-08,2,1,700000.0,ARS,14000.0,50.0,54.0,3.0,1.0,1.0,,Alquiler,Excelente,12.0,Godoy Cruz,Mendoza,Juan Gregorio Torres 1733,-32.90451218384421,-68.84937122341907,True,1.5607557115718649,3.0,180.0,Garage/Cochera,1.0,False,False,False,,False,Si,Dueño Directo,Inmobiliaria,False,False,,"DUEÑO DIRECTO ALQUILA hermoso departamento en Bombal Sur. Nuevo. Sin expensas. A cinco cuadras de Casa de Gobierno y Tribunales.

Consta de:
Living comedor.
1 Dormitorio con placard.
1 Baño.
Cocina.
Aires acondicionados (1).
Estufas (2).
Cochera cubierta para un vehículo.

REQUISITOS
| Garantes con bono de sueldo preferentemente

IMPORTES PARA INGRESO
| Depósito en garantía equivalente a un mes de alquiler actualizable

| Contrato por 2 años
| Actualización cuatrimestral según ICL

Para mayor información y coordinar una visita, llamar a los números aquí publicados.",
inmoup:270281-771,inmoup,270281,771,https://inmoup.com.ar/270281-byraices/inmuebles/771/ficha/departamentos-en-alquiler-en-vicente-zapata-48-capital-centro-mendoza-argentina,2026-09-08,2026-09-02 18:36:37,2026-09-07,2026-09-08,2,1,850000.0,USD,10897.435897435897,78.0,78.0,,4.0,2.0,,Alquiler,Muy Bueno,30.0,Capital,Mendoza,"VICENTE ZAPATA 48,  Capital,  Centro,  Mendoza,  Argentina",-32.8969469,-68.8581105,True,1.337277714743028,3.0,188.0,Sin Cochera,,,,True,115.0,True,,Byraices,Inmobiliaria,False,False,"precio parece de venta, no de alquiler","BYRaíces ofrece en alquiler un amplio departamento ubicado en el reconocido Edificio Fray Luis Beltrán, sobre calle Vicente Zapata 48, en pleno corazón de la Ciudad de Mendoza. Su excelente ubicación permite disfrutar de una vida cómoda y práctica, con rápido acceso a comercios, supermercados, bancos, colegios, transporte público y las principales arterias de la ciudad. Con una superficie de 78 m², esta propiedad se destaca por sus ambientes amplios y funcionales, siendo una excelente opción para familias numerosas, profesionales o quienes necesitan espacios cómodos para trabajar y vivir. Características: ✔️ Living-comedor amplio y luminoso. ✔️ Cocina independiente. ✔️ 4 dormitorios. ✔️ 3 baños. ✔️ Lavadero independiente. ✔️ Superficie: 78 m². ✔️ Se aceptan mascotas. ✔️ Expensas: $115.000. Si buscás un departamento con excelente distribución, múltiples ambientes y una ubicación estratégica en la Ciudad de Mendoza, esta propiedad reúne todas las condiciones para convertirse en tu próximo hogar. Consultanos para coordinar una visita y conocerlo personalmente. En BYRaíces estamos para ayudarte a encontrar el lugar ideal. Julieta Garcia C.C.P.I.M. Mat 2009
By Raices (bajo la sociedad Ditova SAS) NO ejerce el corretaje inmobiliario. Cada oficina es de propiedad y gestión independiente. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores de By Raices NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización.",
