clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoclick:28649-8,inmoclick,28649,8,https://inmoclick.com/28649-urbanismo/inmuebles/8/ficha/departamento-en-alquiler-en-almirante-brown-n01767,2026-09-09,,450000.0,ARS,10000.0,45.0,45.0,,1.0,1.0,Departamento,Alquiler,Excelente,5.0,Las Heras,Mendoza,Almirante Brown N°1767,-32.8461648,-68.8554139,Sin Cochera,,False,False,False,,False,,urbanismo,Inmobiliaria,False,False,,"Inmobiliaria Urbanismo alquila departamento en Barrio Solares de Brown, calle Almirante Brown N°1767, Las Heras, entre calles Perú y Boulogne Sur Mer.
El departamento se encuentra en planta alta, acceso por escaleras, y consta de:
° Cocina completa (con amoblamiento superior e inferior, artefacto de cocina, termotanque), integrada al comedor (con calefactor)
° Un dormitorio con placard
° Baño completo con sus artefactos y griferías

No se pagan expensas, sólo gastos comunes
El mes de depósito NO se paga en efectivo
Contrato por 2 años
Aumento cuatrimestral
Índice ICL",28649-8
inmoclick:287601-40,inmoclick,287601,40,https://inmoclick.com/287601-garach-gestiones-inmobiliarias/inmuebles/40/ficha/departamento-en-alquiler-en-san-juan-1179,2026-09-09,,750000.0,ARS,10714.285714285714,70.0,90.0,4.0,2.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,San Juan 1179,-32.8901026,-68.8368547,Sin Cochera,,,,,80000.0,False,,garach gestiones inmobiliarias,Inmobiliaria,False,False,,"EN ALQUILER departamento ubicado sobre calle San Juan 1179, entre Garibaldi y Catamarca, en pleno centro de la Ciudad de Mendoza.

Si buscás una propiedad con excelente ubicación, funcionalidad y la posibilidad de adaptarla tanto a vivienda como a actividad profesional, esta puede ser una gran oportunidad.

Ubicado en una zona estratégica de la ciudad, con rápido acceso a organismos públicos, bancos, comercios, servicios y transporte, ofrece la comodidad de tener todo al alcance de la mano.

Características de la propiedad:

•Departamento en segundo piso al frente
•Acceso por ascensor o escalera
•2 dormitorios con placares
•1 baño completo
•Living comedor
•Cocina separada
•Totalmente amoblado
•2 equipos de aire acondicionado incluidos
•Expensas aproximadas: $80.000
•No posee cochera

Apto comercial

Por su ubicación y distribución, resulta ideal para diversos usos profesionales, tales como:

•Escribanía
•Estudio jurídico o contable
•Consultorios profesionales
•Centro de estética
•Oficinas administrativas
•Espacios de coworking
•Otros rubros compatibles con el reglamento del edificio

Una excelente alternativa para quienes buscan instalar su vivienda o desarrollar su actividad profesional en una de las zonas más prácticas y consolidadas de la Ciudad de Mendoza.

Consúltanos para más información o coordinar una visita.",287601-40
inmoclick:287778-43,inmoclick,287778,43,https://inmoclick.com/287778-mix-inmo/inmuebles/43/ficha/departamento-en-alquiler-en-lencinas-63-godoy-cruz,2026-09-09,,,,,60.0,74.0,2.0,1.0,2.0,Departamento,Alquiler,Excelente,20.0,Godoy Cruz,Mendoza,"Lencinas 63, Godoy Cruz",-32.9202513,-68.8464914,Garage,,False,False,,50000.0,False,No,mix inmo,Inmobiliaria,False,False,,"Loft de categoría en calle Lencinas, Godoy Cruz

Mix Inmo ofrece este destacado loft sobre calle Lencinas, emplazado en una zona residencial consolidada de Godoy Cruz, con conectividad inmediata y adyacente a la Quinta Sección. La propiedad destaca por su funcionalidad superior, ofreciendo áreas sociales y privadas claramente diferenciadas gracias a su excelente distribución con doble sanitario.

Distribución y detalles del espacio:

Área social: living-comedor integrado de excelente espacialidad y luminosidad, con acceso directo a balcón privado y un toilette de recepción ideal para visitas.

Área privada: un dormitorio principal muy luminoso con baño completo en suite.

Confort e infraestructura: cocina equipada con amoblamiento de alacena y bajo mesada, equipo de aire acondicionado instalado y sistema de alarma activo.

Cochera: unidad de estacionamiento techada con acceso cómodo, de 4 metros de largo, diseñada para el resguardo de vehículos medianos o compactos (ideal SUVs compactas, sedanes medianos o similares).

Servicios: gas natural activo.

Una propuesta cómoda y bien resuelta, ideal para matrimonios jóvenes que recién comienzan o profesionales independientes que buscan privacidad, confort y una ubicación estratégica a minutos del Parque General San Martín y del centro de Mendoza.

Valor: Consultar precio | Expensas: $50.000

31 

Expensas : $70.000",287778-43
inmoclick:288316-266,inmoclick,288316,266,https://inmoclick.com/288316-coldwell-banker-impacto-pro/inmuebles/266/ficha/departamento-en-alquiler-en-tita-merello-1,2026-09-09,,570000.0,ARS,,,,3.0,2.0,2.0,Departamento,Alquiler,---,,Guaymallen,Mendoza,TITA MERELLO 1,-32.9090727,-68.7539523,,,,,,40000.0,,,coldwell banker impacto pro,Inmobiliaria,False,False,,"Bienvenido a este atractivo departamento ubicado en el corazón de Villa Nueva de Guaymallén, Mendoza, en la dirección Tita Merello 1, Piso 4, Departamento 2. Este inmueble presenta una oportunidad única para quienes buscan un espacio moderno y funcional en una de las áreas más solicitadas de la región.

Con una orientación oeste, el departamento se beneficia de abundante luz natural, creando un ambiente cálido y acogedor. El diseño inteligente del espacio interior incluye dos habitaciones con placares bien distribuidas, proporcionando comodidad y privacidad.

El departamento cuenta con un baño completo y un toilette adicional, ideal para visitas. La cocina, equipada y práctica, se conecta con un amplio living comedor, perfecto para el entretenimiento y la convivencia familiar. Entre los espacios adicionales, se incluyen un balcón y una terraza que ofrecen vistas panorámicas a la montaña, ideales para disfrutar de momentos al aire libre.

La seguridad no es un problema aquí, con video cámaras instaladas en el edificio y la disponibilidad de ascensor que aseguran fácil acceso a todas las plantas. El estacionamiento cubierto es otro beneficio importante, con un espacio asignado para su vehículo.

Los servicios básicos están completamente cubiertos, incluyendo cloacas, gas natural, electricidad, pavimento, teléfono, agua potable y alumbrado público. Con una cuota de expensas de $40.000, este departamento ofrece una excelente relación calidad-precio en una localización que ofrece conectividad a vías de acceso rápido, todo tipo de comercios y líneas de transporte público.

Descubra el equilibrio perfecto entre confort y funcionalidad en este departamento que no solo es una vivienda, sino un estilo de vida. No pierda la oportunidad de hacer de este lugar su nuevo hogar.",288316-266
inmoclick:288316-273,inmoclick,288316,273,https://inmoclick.com/288316-coldwell-banker-impacto-pro/inmuebles/273/ficha/departamento-en-alquiler-en-calle-san-juan-entre-alem-y-garibaldi,2026-09-09,,850000.0,ARS,85000.0,10.0,,5.0,2.0,3.0,Departamento,Alquiler,Muy Bueno,30.0,Capital,Mendoza,calle san juan entre alem y garibaldi,-32.8919055,-68.8373628,,,,,,,,,coldwell banker impacto pro,Inmobiliaria,False,False,,,288316-273
inmoclick:289335-4,inmoclick,289335,4,https://inmoclick.com/289335-fantasia-desarrollos-inmobiliarios/inmuebles/4/ficha/departamento-en-alquiler-en-lateral-del-acceso,2026-09-09,,500000.0,ARS,9090.90909090909,55.0,90.0,6.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,25.0,Guaymallen,Mendoza,Lateral del acceso,,,Garage/Cochera,1.0,False,False,,,False,,fantasia desarrollos inmobiliarios,Inmobiliaria,False,False,,"Se alquila propiedad ubicada en una zona privilegiada de Guaymallen, a metros de Mendoza Plaza Shopping, dentro de complejo cerrado con ingreso mediante portón automatizado. Con muy bajas expensas.

La propiedad cuenta con:

* 2 habitaciones
* Living-comedor
* Cocina
* 1 baño completo
* Balcón
* Cochera techada para un vehículo

Requisitos:

* Mes de alquiler adelantado
* Depósito de garantía
* Honorarios inmobiliarios
* Gastos de certificación de firmas

Condiciones:

* Contrato de locación por 2 años
* Actualización del canon locativo cada 3 meses según Índice de contrato de locación (ICL)",289335-4
inmoclick:289335-8,inmoclick,289335,8,https://inmoclick.com/289335-fantasia-desarrollos-inmobiliarios/inmuebles/8/ficha/departamento-en-alquiler-en-calle-mitre-2482,2026-09-09,,650000.0,ARS,7222.222222222223,90.0,100.0,6.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,30.0,Capital,Mendoza,Calle Mitre 2482,,,Sin Cochera,1.0,False,,,70000.0,False,,fantasia desarrollos inmobiliarios,Inmobiliaria,False,False,,"Se alquila departamento totalmente amueblado, listo para habitar, a metros del Parque Central.
Ubicado en un edificio con ascensor, esta propiedad se destaca por su excelente ubicación, conectividad y comodidad, ofreciendo acceso rápido a los principales puntos de la ciudad, medios de transporte, comercios y espacios verdes.
La propiedad dispone de: • 2 habitaciones. • Cocina. • Living-comedor. • 1 baño. • Balcón. • Lavandería. • Acceso por ascensor. • Expensas aproximadas: $65.000.
Requisitos de ingreso: • Mes de alquiler vigente. • Depósito de garantía (con posibilidad de abonarlo en dos cuotas). • Honorarios inmobiliarios (con posibilidad de abonarlos en dos cuotas). • Gastos de certificación de firmas.
Condiciones de contratación: • Contrato por 2 años. • Actualización del canon locativo cada 4 meses, conforme al Índice de Precios al Consumidor (IPC).
Una excelente oportunidad para vivir en una ubicación estratégica, disfrutando de un departamento completamente equipado, con todas las comodidades necesarias para ingresar de manera inmediata.",289335-8
inmoclick:2904-15913,inmoclick,2904,15913,https://inmoclick.com/2904-imperio-inmobiliaria/inmuebles/15913/ficha/departamento-en-alquiler-en-el-parral-2280-capital-mendoza,2026-09-09,,570000.0,ARS,8142.857142857143,70.0,70.0,6.0,3.0,1.0,Departamento,Alquiler,Muy Bueno,15.0,Capital,Mendoza,EL PARRAL 2280 CAPITAL MENDOZA,-32.8764013,-68.8433557,Sin Cochera,1.0,,,,50000.0,,,imperio inmobiliaria,Inmobiliaria,False,False,,"Luminoso departamento frente al lago del Parque Central, ideal para quienes buscan tranquilidad y confort en un entorno natural. Espacios amplios y bien distribuidos que permiten disfrutar de la vista y la luz natural durante todo el día. Tres dormitorios con placares ofrecen comodidad y guardado práctico; el living comedor es el corazón del hogar, perfecto para reuniones y momentos cotidianos. Cocina con alacenas funcionales y espacio exclusivo de lavandería que aporta orden y comodidad al día a día. Equipado con aire acondicionado para su confort y con estacionamiento abierto justo frente al complejo para mayor comodidad.

Características principales:
- 🌅 Frente al lago Parque Central
- ☀️ Luminoso
- 🛏️ 3 dormitorios con placares
- 🛋️ Living comedor
- 🍽️ Cocina con alacenas
- 🧺 Espacio exclusivo de lavandería
- ❄️ Aire acondicionado
- 🚗 Estacionamiento abierto frente al complejo
- 💰 Alquiler: $570.000
- 🧾 Expensas: $50.000
- 📄 Contrato: 2 años (actualización cuatrimestral por IPC)
- 🐶 Se aceptan perritos chicos
- 👥 Máximo 3 personas

Una propuesta ideal para quienes valoran la vida junto al lago, la comodidad de ambientes bien equipados y condiciones contractuales claras. Imperio Inmobiliaria Mza — CCPIM MAT.PROF.518.",2904-15913
inmoclick:290695-3,inmoclick,290695,3,https://inmoclick.com/290695-camenforte-ariel/inmuebles/3/ficha/departamento-en-alquiler-en-av-jose-vicente-zapata-439,2026-09-09,,420000.0,ARS,11351.351351351352,37.0,40.0,,1.0,1.0,Departamento,Alquiler,Excelente,1.0,Capital,Mendoza,Av.Jose Vicente Zapata 439,-32.895845408948645,-68.83415844913468,Garage/Cochera,,,,,50000.0,False,,camenforte ariel,Dueno Directo,True,False,,"- 🛋️ Monoambiente (planta abierta, espacio único versátil) 
- 🚿 1 baño completo 
- 🚗 1 cochera incluida 
- 🌿 Patio pequeño privado 
- ☀️ Excelente iluminación natural 
- 🧱 Pisos de porcelanato (fácil mantenimiento) 
- 🔒 Seguridad perimetral 
- 🛣️ Fácil acceso

Este monoambiente pensado para funcionalidad y confort aprovecha cada metro con una planta abierta que permite diseñar zonas a medida: descanso, home office y living comedor se integran con fluidez, creando un ambiente cálido y práctico. La abundante luz natural potencia la sensación de amplitud y realza los pisos de porcelanato, fáciles de limpiar y con un aspecto moderno que requiere poco mantenimiento.

El baño completo está preparado para el uso diario con comodidad, mientras que la cochera incluida agrega un plus de seguridad y comodidad al estacionar. El pequeño patio privado suma aire y verde al espacio: es el rincón ideal para una lectura matutina, unas plantas o una parrilla compacta, y aporta una conexión directa con el exterior que no es común en unidades monoambiente.

La seguridad perimetral brinda tranquilidad y control de acceso, y la ubicación con fácil acceso facilita los traslados y la conexión con servicios y transporte. Es una propuesta atractiva tanto para quien busca su primera vivienda como para inversores que valoran bajo mantenimiento y buena habitabilidad. Agenda una visita y comprueba en persona la luminosidad y el potencial de este espacio adaptable a tu estilo de vida.

No se aceptan mascotas.",290695-3
inmoclick:292067-1,inmoclick,292067,1,https://inmoclick.com/292067-clara/inmuebles/1/ficha/departamento-en-alquiler-en-confraternidad-ferroviaria-entre-cheneaut-y-cdad-del-rosario,2026-09-09,,550000.0,ARS,5500.0,100.0,100.0,5.0,2.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,"Confraternidad ferroviaria, entre Cheneaut y Cdad del Rosario",,,Sin Cochera,,,,False,,False,,clara,Dueno Directo,True,False,,"Departamento de categoría, nuevo, ideal para vivienda de una o dos personas. Espacios bien distribuidos y pensados para ofrecer confort, privacidad y funcionalidad: ambiente luminoso en planta alta que brinda tranquilidad y excelente ventilación natural durante todo el día. Ideal para quien busca un hogar moderno y seguro.

Características principales:
- 🛏️ 1 habitación
- 🖥️ 1 sala de estudio
- 🍽️ Cocina/Comedor
- 🧺 Lavandería
- 🚿 1 baño
- 👤 Dueño directo
- ☀️ Muy luminoso (planta alta)
- 🛡️ Sistema de alarma y cámaras
- 🌬️ Excelente ventilación

Descripción: Al entrar encontrarás un ambiente cálido y bien iluminado que facilita tanto el descanso como la concentración en la sala de estudio. La cocina integrada al comedor crea un espacio social práctico y acogedor para comidas y reuniones íntimas. La habitación ofrece privacidad y confort, mientras que la lavandería independiente aporta comodidad y orden en la rutina diaria. El sistema de alarma y cámaras brinda mayor seguridad y tranquilidad, y el hecho de estar en planta alta maximiza la luminosidad y reduce ruidos de la calle. Perfecto para profesionales o parejas que buscan un hogar moderno, seguro y funcional, con trato directo con el propietario.",292067-1
inmoclick:29220-4,inmoclick,29220,4,https://inmoclick.com/29220-mauricio-pablo-gustavo-butterfield-soloa/inmuebles/4/ficha/departamento-en-alquiler-en-san-luis-355,2026-09-09,,750000.0,ARS,10714.285714285714,70.0,70.0,,3.0,1.0,Departamento,Alquiler,Excelente,,Las Heras,Mendoza,San Luis 355,,,Garage,,,,False,,,,mauricio pablo gustavo butterfield soloa,Dueno Directo,True,False,,"Superficie aproximada: 70 m² 
- 🛏️ Habitaciones: 3 
- 🚿 Baño: 1 (con antebaño) 
- 🍽️ Cocina comedor (con espacio para lavandería) 
- 🌤️ Terraza privada 
- 🏠 Planta alta 
- 🚗 Cochera 
- ❄️🔥 Equipamiento: aire acondicionado y estufa

Departamento en planta alta de aproximadamente 70 m² pensado para quienes buscan confort y funcionalidad. Sus tres dormitorios ofrecen versatilidad: pueden actuar como habitaciones, escritorio o sala de estar adicional, adaptándose a las necesidades de una familia o de quienes trabajan desde casa. El baño con antebaño suma comodidad y privacidad en el uso diario.

La cocina comedor, con zona para lavandería, permite organizar las tareas del hogar de forma práctica y centralizada. La terraza privada se presenta como un valioso espacio exterior para tomar aire, crear un rincón de relax o sumar una pequeña huerta urbana.

Al ser en planta alta, aporta mayor privacidad y una sensación de tranquilidad. La cochera brinda la comodidad de estacionamiento propio, y el equipamiento con aire acondicionado y estufa asegura confort durante todo el año.

Una propuesta equilibrada entre funcionalidad y confort, ideal para quienes buscan un hogar versátil en un espacio bien distribuido. Solicita más información y descubre todas las posibilidades que ofrece este inmueble.",29220-4
inmoclick:292878-1,inmoclick,292878,1,https://inmoclick.com/292878-laura-sosa/inmuebles/1/ficha/departamento-en-alquiler-en-lafinur-445,2026-09-09,,530000.0,ARS,10600.0,50.0,50.0,3.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,,Guaymallen,Mendoza,Lafinur 445,,,Sin Cochera,1.0,False,False,False,,False,,laura sosa,Dueno Directo,True,False,,"DUEÑA ALQUILA

INMOBILIARIAS ABSTENERSE DE CONTACTAR.

Departamento en excelente ubicación en Dorrego, Guaymallén. El departamento se encuentra dentro de un complejo de 4 departamentos en total, en un primer piso.

El departamento tiene 2 habitaciones con placards (cada placard con llave), 1 baño completo, una cocina con lavandería y living de entrada. Además cuenta con una churrasquera compartida ubicada en la terraza antes de entrar al departamento. No tiene cochera.

La superficie cubierta es de 50 m2. 

El departamento no paga expensas, aunque si se pide mantener la limpieza comunal. Además se entrega una copia del reglamento interno del complejo que se debe firmar al momento de alquilar. 

Al momento de alquilar se solicita un mes de depósito y dos garantes. 

No se alquila a pensionados ni jubilados. 
No se permiten mascotas. 

Para verlo se debe acordar día y horario previamente.",292878-1
inmoclick:293975-1,inmoclick,293975,1,https://inmoclick.com/293975-virginia/inmuebles/1/ficha/departamento-en-alquiler-en-mariano-moreno-555,2026-09-09,,850000.0,ARS,12142.857142857143,70.0,70.0,2.0,1.0,1.0,Departamento,Alquiler,Excelente,,Capital,Mendoza,MARIANO MORENO 555,-32.9021829,-68.8584402,Garage/Cochera,10.0,,False,,250000.0,,,virginia,Inmobiliaria,False,False,,"Torre Leloir 17J (departamento 1 dormitorio) - SIN AMOBLAR

El mismo equivale a un 20 Piso por la altura del Lobby.

El departamento cuenta con un dormitorio, un baño completo. Estar comedor con cocina integrada con desayunador y 1 cochera.

Mes de alquiler $850.000,00
Depósito $850.000,00 (Puede hacerse en 2 cuotas)
Comisión $850.000,00
Expensas alrededor de $200.000,00

Los departamentos se entregan con Equipo de aire acondicionado frio/calor, Horno eléctrico empotrado, Anafe vitrocerámico, Campana extractora y Termotanque.

No incluye artefactos eléctricos, cortinas ni mamparas. Están prohibidas las mascotas y la sublocación.

El contrato es anual con actualización semestral según el coeficiente conformado por el índice ICL, publicado por el Banco Central de la República Argentina. Se solicitan dos garantes, una persona con Bono de sueldo y otra propietaria.
Para la seña se abona la primer cuota de depósito y la comisión. Cuando se ingresa se abona del 1 al 10 la 2da cuota y el mes de alquiler, o en caso de no ingresar a principio de mes, se cobra un proporcional.",293975-1
inmoclick:294387-1,inmoclick,294387,1,https://inmoclick.com/294387-alejandro/inmuebles/1/ficha/departamento-en-alquiler-en-don-bosco-73,2026-09-09,,430.0,USD,5.375,80.0,80.0,4.0,2.0,2.0,Departamento,Alquiler,Excelente,35.0,Capital,Mendoza,Don Bosco 73,-32.8943636170084,-68.83928524184152,Garage/Cochera,1.0,,,,100000.0,,,alejandro,Dueno Directo,True,False,,"Hermoso departamento amoblado, listo para mudarse y disfrutar desde el primer día. Distribución práctica con dos dormitorios y dos baños que ofrecen comodidad y privacidad; el living comedor es un espacio integrador ideal para recibir visitas o crear un rincón de descanso. La cocina, equipada a full, facilita la vida diaria. Además, dispone de cochera y baulera, soluciones que suman confort y orden.

Características principales:
- 🪑 Amoblado: listo para habitar
- 🛏️ 2 dormitorios
- 🛁 2 baños
- 🍽️ Cocina equipada full
- 🛋️ Living comedor
- 📦 Baulera

COCHERA DISPONIBLE DENTRO DEL EDIFICIO
El valor es sin cochera
Costo adicional cochera: $ 50.000

Consultar por MASCOTAS",294387-1
inmoclick:297148-3,inmoclick,297148,3,https://inmoclick.com/297148-jorge-moretti/inmuebles/3/ficha/departamento-en-alquiler-en-avenida-colon-352,2026-09-09,,780000.0,ARS,12000.0,65.0,65.0,4.0,2.0,2.0,Departamento,Alquiler,Muy Bueno,50.0,Capital,Mendoza,Avenida Colón 352,-32.894272304064934,-68.84512997116397,Sin Cochera,7.0,False,,,150000.0,False,,jorge moretti,Dueno Directo,True,False,,"- 🏢 Ubicación: 6to piso contrafrente, muy buena ubicación (cercanía Aristides y Metrotranvía)
- ☀️ Iluminación: amplio y LUMINOSO
- 🔇 Silencio: ventanas con doble vidrio, ambiente silencioso
- 🛏️ Habitaciones: 2 dormitorios
- 🚿 Baños: baños remodelados
- 🍽️ Cocina: cocina remodelada, cañerías nuevas
- 📐 Superficie: 65 m²
- ❄️ Climatización: aire acondicionado
- 🎓 Cercanía a universidades: Congreso, UTN, UMendoza, Maza
- 🛒 Servicios: supermercado 24 hs (Carref.) a 10 m

Departamento ideal para profesionales, estudiantes o familia que busquen comodidad, luz natural y tranquilidad en una zona con excelente conectividad. El estado es muy bueno: la cocina y los baños fueron remodelados y las cañerías son nuevas, lo que aporta funcionalidad inmediata y menos preocupaciones de mantenimiento. Las ventanas con doble vidrio garantizan un ambiente silencioso y mayor eficiencia térmica; el aire acondicionado completa el confort en cualquier estación.

Opción amoblado (+$100.000): heladera, microondas, aire acondicionado, pava eléctrica, smart TV; 1 cama matrimonial, 2 camas individuales, living con sillón cama; colchones en excelente estado — listo para mudarse y empezar a vivir o trabajar desde casa sin demoras.

Condiciones: ingreso = mes de alquiler + depósito. Alquiler con contrato $780.000 renovación IPC cuatrimestral (amoblado $880.000). Espacio práctico, luminoso y silencioso en una ubicación estratégica: ideal para quienes valoran confort, cercanía a instituciones y servicios 24 hs.",297148-3
inmoclick:298285-7,inmoclick,298285,7,https://inmoclick.com/298285-pablo-catalano/inmuebles/7/ficha/departamento-en-alquiler-en-echeverria-1446,2026-09-09,,800000.0,ARS,16000.0,50.0,69.0,3.0,1.0,1.0,Departamento,Alquiler,Excelente,,Godoy Cruz,Mendoza,Echeverría 1446,-32.908999510683714,-68.84814614218902,Garage/Cochera,1.0,False,,,80000.0,False,,pablo catalano,Inmobiliaria,False,False,,"PABLO CATALANO MAT 2143 ALQUILA

Departamento moderno a estrenar, completamente amoblado y equipado en el corazón de Bombal Sur, a minutos del centro de Mendoza. Espacios pensados para brindar confort, tranquilidad y una estadía responsable gracias a soluciones sustentables.

Características principales:
- 🛏️ 🛏️ 1 dormitorio
- 🚿 1 baño
- 🏠 3 ambientes en una planta
- 📐 50 m² cubiertos
- 📏 69 m² totales
- ☀️ Energía solar en el edificio
- ❄️♨️ Aire acondicionado y calefacción
- 📶 WiFi y 📺 TV y Alarma
- 🧊 Heladera y 🍽️ Microondas
- 🔥 Terraza con parrilla + SUM para reuniones
- 🌳 Jardín
- 🚗 Cochera privada con portón automatizado
- 🎥 Cámaras internas y externas de seguridad
- 🚫 No se aceptan mascotas

Ambiente luminoso, lavandería independiente, cochera privada con portón automatizado y el sistema de cámaras brindan tranquilidad y seguridad. 
**Agua e Internet incluido en expensas **
* Wi-Fi , agua y municipalidad incluidos en expensas *
**No se aceptan mascotas en esta propiedad**
**Contrato x 2 años, actualización cuatrimestral IPC **
Una oportunidad para vivir en uno de los barrios más buscados de Mendoza —comodidad, seguridad y estilo en un mismo lugar.",298285-7
inmoclick:299080-308,inmoclick,299080,308,https://inmoclick.com/299080-re-max-metropolitano/inmuebles/308/ficha/departamento-en-alquiler-en-huarpes-100,2026-09-09,,500000.0,ARS,13513.513513513511,37.0,56.0,,1.0,1.0,Departamento,Alquiler,,,Capital,Mendoza,Huarpes 100,-32.8987718,-68.861229,,,,,,,,,re max metropolitano,Inmobiliaria,False,False,,"Corredor Responsable Hebe Nogara Maturano CCPIM 1137 - 
Contacto Roxana Elizabeth Moyano - MLS ID 422231013-19

DEPARTAMENTO DE 2 AMBIENTES EN ALQUILER - QUINTA SECCIÓN - MENDOZA CAPITAL

Departamento de 2 ambientes ubicado estratégicamente en la Quinta Sección de Mendoza sobre calle Huarpes 148 a pasos del emblemático Parque General San Martín. Propiedad en estado general muy bueno diseñada para brindar confort y funcionalidad.

Distribución interior optimizada con 1 habitación amplia vestidor incorporado cocina comedor con barra desayunador y excelente distribución . Cuenta con baño completo con bañera y antebaño permitiendo máxima privacidad y comodidad.

Equipamiento térmico de primer nivel aire acondicionado en dormitorio y estufa de gran potencia en sector social. Ubicación en planta baja con cochera techada agregando valor y seguridad a la propiedad.

Zona residencial tranquila con excelente conectividad y proximidad a espacios verdes. Ideal para profesionales o personas que valoran ubicación y funcionalidad.

Valor de expensas aproximado 50.000 mensuales.
NO se aceptan mascotas.
se pagan impuestos por el dpto y cochera mínimos 

Requisitos de alquiler
-Locatario
Ingresos demostrables bono de sueldo o monotributo foto DNI foto de impuesto que llegue al domicilio donde reside.
- Garantías 
- Garante con bono de sueldo últimos 3 bonos foto DNI foto de impuesto q llegue al domicilio de residencia.
-Garantía propietaria foto de la escritura foto DNI foto de impuesto 

Gastos de locación
- mes de alquiler 
- mes de depósito 
- honorarios inmobiliarios 
- certificación de firmas

Contacte a nuestro equipo de Remax Metropolitano para coordinar visita y conocer todos los detalles de esta propiedad.
RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.",299080-308
inmoclick:299692-3,inmoclick,299692,3,https://inmoclick.com/299692-maria-eugenia-leytes/inmuebles/3/ficha/departamento-en-alquiler-en-berutti-920,2026-09-09,,400000.0,ARS,400000.0,1.0,1.0,,1.0,1.0,Departamento,Alquiler,Excelente,,Las Heras,Mendoza,BERUTTI 920,-32.84570263249739,-68.84558301618526,Garage/Cochera,,,,False,,False,,maria eugenia leytes,Dueno Directo,True,False,superficie fuera de rango,"🏡 DEPARTAMENTO EN ALQUILER – LAS HERAS

📍 Excelente ubicación: calle Berutti, entre Perú y Cacique Guaymallén, Las Heras.
Primer piso por escalera, en una zona tranquila, de fácil acceso y con líneas de colectivo cercanas.

✨ La propiedad cuenta con:
• Cocina-comedor cómoda y funcional
• Alacenas nuevas
• Termotanque
• Espacio para lavarropas
• 1 dormitorio amplio con placard
• Baño completo
• Ventanas en comedor y dormitorio, con muy buena ventilación y luminosidad
• Patio
• Cochera

💡 Amplio, luminoso y bien ventilado, ideal para quienes buscan comodidad, tranquilidad y practicidad para el día a día.

✔️ Ideal para persona sola o pareja
✔️ Sin expensas

🚫 No se aceptan mascotas
🚫 No se aceptan niños, debido a que se trata de un primer piso por escalera.

💰 ALQUILER: $400.000 mensuales

📋 REQUISITOS
• Inquilino + 2 garantes con bono de sueldo
• Se aceptan monotributistas
• Se acepta seguro de caución

🔑 PARA INGRESAR:
• Mes de alquiler: $400.000
• Depósito de garantía: $400.000 (puede abonarse en 2 veces)
• Redacción de contrato, averiguación de antecedentes, perfil e informes crediticios: $400.000 (puede abonarse en 2 veces)
• Certificación de firmas en escribanía: $45.000 por firma",299692-3
